,as_of_year,state_code,applicant_income,loan_amount,conventional_loans,FHA_loans,VA_loans,FSA_RHS_loans,purchase,improvement,refinancing,multifamily,loans_originated,loans_approved_not_originated,loans_denied,other_loans,race_black,race_other,race_white,race_msrpd,subprime,subprime_originated,subprime_amount,subprime_amount_originated,total
3,2000,37,55.814003361286900,85.22944566453010,0.8968237452942620,0.07991284174103270,0.021335543819038300,0.0019278691456667700,0.5603839228439600,0.06476333299511070,0.3741648336718430,0.0006517951884100840,0.4041904067442740,0.10156826393749600,0.2933405105327700,0.20090081878546000,0.12836409726366400,0.04972217015121990,0.45946229476620500,0.362451437818911,0.25616410792627700,0.05990668494215530,67.92109538643320,74.0018372854108,581471
4,2000,45,53.53241872886460,77.63053483623960,0.9338792536641990,0.050998354688822300,0.013168781242823400,0.0019536104041551200,0.526678893772041,0.0578564395214441,0.4149172782840950,0.0005222211386308370,0.352124905229447,0.09538400556196970,0.34885315833682000,0.20363793087176300,0.15635489645235700,0.022188106570863200,0.4124131335470460,0.40904386342973500,0.3145941932784480,0.05554104941281580,61.90384096159040,72.66088926649670,317873
5,2000,51,68.4199678287086,102.56110411105200,0.8260736785904970,0.12750667378537100,0.044909770421783200,0.0015098772023491700,0.5598419647624130,0.111679658302189,0.32796155899626300,0.0005104111051788580,0.46268873465029400,0.07097277095568610,0.21649546182594800,0.2498430325680730,0.09630539241857980,0.06712012813667910,0.44782701548318200,0.388747463961559,0.22946930058729300,0.04421569674319270,62.65297024634940,71.14060085007730,468250
0,2001,1,60.45499727883150,84.71290047153850,0.9036090453786610,0.07198057368341180,0.02226438002731830,0.00214600091060859,0.3989103050538780,0.05875246623159810,0.5413446653513430,0.0009925633631810590,0.4803733495219310,0.06063135528911820,0.24003338898163600,0.21896190620731500,0.10937926847776600,0.017429048414023400,0.5273941417514040,0.3457975413568070,0.18528152982243100,0.03560479587190770,68.06741370554220,68.07212276214830,329450
1,2001,13,75.11377846684630,119.31732545817900,0.8568641218249750,0.11544699383371600,0.02670096169565160,0.000987922645656845,0.3803655078569250,0.054149921965872000,0.5649047536720730,0.0005798165051295530,0.4821485906224970,0.05480736096458890,0.1919804203140420,0.27106362809887200,0.1322087480550270,0.04911974916173590,0.42617218786054800,0.3924993149226890,0.2099947193182390,0.03879478141623420,85.47106725211700,96.22958224701390,850269
2,2001,27,72.9272450268386,119.5579319168360,0.9375352811788290,0.0508668331259965,0.0096743425534814,0.0019235431416927500,0.2675087550411160,0.06661971357433960,0.6645496484711640,0.0013218829133803900,0.5714551152621730,0.049711291569855400,0.13255105706393300,0.24628253610403800,0.015952843994811600,0.040336009541623400,0.6316423731602910,0.3120687733032740,0.16284818873727400,0.030298901262247800,101.37066698541700,110.31544212124800,565103
3,2001,37,67.50022547421210,108.03534578311900,0.9030269606511420,0.06657438901144280,0.029206013713962800,0.0011926366234528300,0.39843435880160400,0.04753567043021850,0.55336437629723,0.0006655944709474810,0.49453533355791500,0.0741417906392967,0.20814225791378200,0.223180617889006,0.09257060734816300,0.040853916955543700,0.4866650185279770,0.3799104571683170,0.18805896351999000,0.04309384610369150,75.9681825404851,75.02849487785660,736184
4,2001,45,65.45301926453350,100.75842885322800,0.9459988271045480,0.03461107853068190,0.017542784027296500,0.0018473103374740100,0.3864290664818470,0.0425787705923122,0.5705070107159990,0.0004851522098416590,0.44333848696486600,0.06807325265234310,0.25732793090579500,0.23126032947699500,0.10194860585381500,0.022999413552273800,0.4538892146931810,0.4211627659007300,0.24548968385136200,0.042514794476728700,70.20241495010480,74.55815411624550,375140
5,2001,51,79.67785685416210,131.76928693079800,0.8415560719789900,0.107318007973074,0.05038232428332750,0.0007435957646080810,0.37556444451642000,0.06263883378272970,0.561302790575902,0.0004939311249483800,0.5239705044845170,0.056231224544328300,0.14934803790584,0.27045023306531500,0.07259033136570610,0.07210854608809250,0.4518066273141210,0.40349449523208000,0.1778044086726750,0.032670979792009100,83.3284731920578,91.94072452393740,740994
0,2002,1,66.15830619869610,96.34047650623600,0.8976036303040440,0.07091951173102540,0.029585594104792200,0.001891263860138730,0.32971994303144200,0.05013867346291570,0.6192937743975920,0.0008476091080499800,0.4813295354294840,0.06815180852106630,0.1864019281665700,0.26411672788288000,0.10599150084472600,0.02403865558816580,0.5489768147195680,0.32099302884754000,0.21254230837979800,0.03676144128144660,75.39638099888770,76.59689436122660,346858
1,2002,13,83.9332236863744,131.0631420634970,0.871545958170478,0.09957808453058550,0.028078161628486400,0.0007977956704500510,0.3325757626546710,0.04150213527664740,0.625383534123084,0.0005385679455979330,0.4940299408022200,0.061085002111812100,0.15108059970993300,0.2938044573760340,0.13704654701966300,0.0600480912124036,0.45198029869291100,0.35092506307502200,0.1978510915498470,0.04259826630285400,100.82456090811500,109.6867327667610,894966
2,2002,27,81.3421769020457,137.91370645904400,0.9490813737993860,0.0396561928625688,0.009555203787905860,0.0017072295501395800,0.2454558023279840,0.04511031747634500,0.7081196707330520,0.0013142094626188200,0.5751142166084390,0.06190299394314100,0.10723079289084100,0.255751996557579,0.016568981239116200,0.046188404198635100,0.6569369598886500,0.28030565467359900,0.17190356871560100,0.0370339876936556,120.05515994939500,126.71476510067100,643733
3,2002,37,78.57953716729760,120.00808628411100,0.9007722585076430,0.06662915624358460,0.03151255712102430,0.0010860281277483400,0.34008267500006300,0.03621910142260810,0.6231647138436270,0.000533509733701341,0.5068557901646660,0.07195791736048280,0.1747453473135690,0.24644094516128200,0.08802276984060600,0.04627468274545880,0.5081395083600090,0.3575630390539260,0.1894289038085750,0.04206109636883900,85.63858282992490,87.10942725437620,789114
4,2002,45,75.86043059161720,114.10105180957800,0.9396112075351610,0.03653386891024180,0.0224616034680566,0.0013933200865409600,0.3366405742297290,0.031883228544609000,0.6309520307439690,0.0005241664816929510,0.4843538979533440,0.06934241175416590,0.20054983994202100,0.24575385035046900,0.0992867591802678,0.029147400428425900,0.4994317072583690,0.3721341331329380,0.22586761587154700,0.04024582338263890,84.77736863293000,89.02212771612730,373927
5,2002,51,89.56990846331370,151.31461751736500,0.874393147940357,0.0812647707622669,0.04352582452053350,0.0008162567768425930,0.32407417817783600,0.04225309356821140,0.6331622866882690,0.0005104415656839360,0.5424824549765800,0.05836685682676240,0.12593402936275800,0.2732166588339000,0.06934135048896700,0.08713260012637360,0.46114685201467000,0.3823791973699890,0.16789367524673200,0.0346740482063713,103.75220486308800,115.3519130998700,889426
0,2003,1,70.16999044764800,104.96571586260100,0.8937353809494610,0.06867559067534540,0.03497621529754970,0.002612813077644130,0.2900332022181540,0.03993464682125990,0.6693773051012270,0.0006548458593592590,0.47706725420284000,0.06409385977976150,0.18135726112361900,0.2774816248937790,0.13204890099781900,0.027179388343305700,0.6434791369175380,0.19729257374133800,0.21371190286380100,0.04395789713444710,89.42473867595820,90.51003936027100,456596
1,2003,13,81.47754488403430,139.93855166638600,0.8667729675688130,0.09656822214829590,0.03492487608767970,0.0017339341952118700,0.30824937944568800,0.029095680518433100,0.6622172650430920,0.0004376749927863040,0.5225257023757110,0.05125650666527830,0.12984475773895000,0.2963730332200610,0.16362073697056500,0.07120778002596050,0.5304991524459060,0.23467233055756800,0.15273004188796800,0.04590469450550230,117.81382342575500,126.56549152281700,1133261
2,2003,27,78.21108347453800,149.47044749814600,0.9571322311896090,0.032192577467090800,0.008937644943586000,0.0017375463997138400,0.2124508761166130,0.035558703484805100,0.7508012611720560,0.0011891592265253600,0.5638545340840990,0.051304403442402800,0.11024951024169300,0.27459155223180600,0.018344320817156100,0.0536163942891931,0.7188195107391500,0.2092197741545010,0.16335186558236800,0.043021743610638,138.24660484204300,147.63078490212800,844294
3,2003,37,79.29301204637310,128.39350004209800,0.8858356982601070,0.06738084978876620,0.04551357294622830,0.0012698790048982500,0.29073988777122400,0.02627223154985660,0.6825243055039650,0.000463575174955054,0.5253267561129020,0.05895230029369670,0.15538187995582200,0.2603390636375790,0.10200932103076100,0.05330718293884870,0.5933574035828020,0.2513260924475880,0.17586338399972300,0.04412185687611750,99.33601626657350,101.49834990907700,1009545
4,2003,45,76.54843429424680,122.57206924931200,0.9325094937898710,0.03720646538578840,0.0284166154900216,0.001867425334319270,0.31424757798694100,0.02656172321163740,0.6586935542493330,0.0004971445520894690,0.5034988114485290,0.06133259806071850,0.17488626251739000,0.2602823279733630,0.11629840370644200,0.040308396729707900,0.5935341964431190,0.24985900312073100,0.19173277853672400,0.04259985712316230,94.05373192866250,97.17485534961260,478734
5,2003,51,88.55522653817820,165.06263359287600,0.877878029957129,0.06790498086768190,0.0533765409900318,0.0008404481851572000,0.2609882539284890,0.032442108070322900,0.7062092150294760,0.00036042297171164500,0.5436374435828950,0.0602924598059696,0.10265347270765700,0.2934166239034780,0.08805795859984570,0.09897651189759460,0.5335035779657110,0.2794619515368480,0.1379005765959420,0.036715463842545300,124.67556243150900,135.23284837012700,1237435
0,2004,1,67.10501470100230,101.99351352956000,0.9125736592896050,0.05826443623121720,0.026034940849920600,0.003126963629256900,0.38029716049932500,0.06679184416638220,0.5529109953342930,0.0,0.4016614468144060,0.07689015550706780,0.21379624269591800,0.3076521549826090,0.16870513029839700,0.15977200872779100,0.570272570294835,0.10125029067897700,0.3230371129021880,0.06484243962535810,90.00558278449990,91.24611804204340,404226
1,2004,13,77.15010530840310,134.55275734128700,0.8974670156551740,0.07610827499247780,0.025713247776808400,0.0007114615755402130,0.4155378377807230,0.055497021823857400,0.5289651403954200,0.0,0.4430413120679780,0.06113236103605710,0.19185612978991300,0.30397019710605200,0.21938576815208200,0.18896097426964500,0.4810104163207470,0.11064284125752600,0.3019203424676140,0.08221255493197840,116.74660947181400,118.8158071899830,993729
2,2004,27,77.2090866614353,156.19862603658900,0.9633864259078340,0.028032809926963700,0.00659911953898131,0.001981644626220530,0.3448321935695460,0.06770561298237520,0.587462193448079,0.0,0.48530511600950200,0.06139280812231360,0.14432515630178600,0.3089769195663980,0.03173407786718120,0.1787367102269870,0.6955902333724920,0.09393897853334010,0.26070252946004500,0.0701123915257796,150.0163671459000,154.56582106175000,576289
3,2004,37,74.90548071494210,125.2810695184480,0.9081938467644890,0.05582979749640140,0.0344954492585419,0.0014809064805673400,0.41984012741573700,0.05057691293174260,0.5295829596525210,0.0,0.454361954143398,0.060646825785609000,0.20914946478859100,0.27584175528240200,0.14122371359595200,0.1871418630532050,0.5729600795845930,0.09867434376625040,0.2754159475666160,0.06626020242823440,100.40352901472200,97.96182135274490,796134
4,2004,45,75.55581096555860,122.50571040978800,0.9389490388799300,0.035626711715170600,0.023225575264276000,0.0021986741406230000,0.4488008395403010,0.054477974864982500,0.49672118559471700,0.0,0.43898999206532000,0.06271468427653640,0.21064526862730000,0.28765005503084300,0.15436791317924700,0.16814866006296600,0.5681921728224420,0.10929125393534500,0.27723258849727400,0.0641275691724897,96.6602315532905,95.3888401053724,390690
5,2004,51,84.20998016868600,172.9231010740950,0.9281656120979160,0.041126175105222800,0.02951856295113410,0.0011896498457266900,0.3845367587759250,0.0648981073934832,0.5505651338305920,0.0,0.48338703141237300,0.05826776550456800,0.1490753632143420,0.3092698398687170,0.12816621394438100,0.22752304068883300,0.519536939329864,0.12477380603692100,0.23673630698984500,0.06698952385920000,132.10477098428000,145.35948730234800,996932
0,2005,1,70.69650811430650,108.10871969777700,0.933780983171682,0.04553238355775040,0.017721249156215600,0.0029653841143520300,0.42965384114352000,0.08182754822894090,0.48851861062753900,0.0,0.39352447270875500,0.06529766345732520,0.22049715185751000,0.32068071197641000,0.18319773569711400,0.14170841179048100,0.5752087256190710,0.0998851268933338,0.27257374971873900,0.05961558958325930,95.62527589023480,92.53675009932460,422205
1,2005,13,81.66846228816990,138.21455979211900,0.9336652397119280,0.050018245027688200,0.015754863101620000,0.0005616521587638110,0.4597382943629370,0.05801918804859680,0.4822425175884670,0.0,0.41683691025439900,0.05644170821997000,0.19748400634805600,0.32923737517757500,0.24165084130812900,0.19680360982856600,0.46048976414943100,0.10105578471387400,0.2698504601127290,0.07281456204566200,123.59025750232100,115.39361258912700,1153739
2,2005,27,82.64380670831170,161.351547316246,0.9764429661514380,0.017990608491488900,0.0036392095480336500,0.001927215809039330,0.3864964455749040,0.06685906215352510,0.5466444922715710,0.0,0.452675601643514,0.05908498010826320,0.15478543011804600,0.33345398813017700,0.039987282332224600,0.17203254418574300,0.6981755038153000,0.08980466966673190,0.24808256701232600,0.0648780408269745,154.45611682900200,147.79128446131000,613320
3,2005,37,78.50854710917370,130.69565458199500,0.9338692576709450,0.041126842710878900,0.02386453291616840,0.0011393667020081300,0.45798585286345000,0.05684739042072920,0.4851667567158210,0.0,0.44639550944837900,0.062398412120691500,0.20372961743050200,0.2874764610004270,0.14871561271479000,0.18364488833528100,0.580455339764124,0.08718415918580490,0.22960499693682200,0.057213615432089,108.7854547781740,103.74676492087600,884702
4,2005,45,81.98244086892550,135.4164580312140,0.9565373313639040,0.025193151228390300,0.016592962503894400,0.0016765549038110200,0.48732161388581900,0.058683904400508300,0.45399448171367200,0.0,0.4286533991702400,0.05879821496213180,0.20515159597716500,0.3073967898904640,0.1527054620276000,0.17132911803798200,0.5782097172942910,0.0977557026401257,0.24169511355969800,0.059094077592216100,107.36640916973500,103.95740565143200,446153
5,2005,51,89.4470978399385,199.3555472749210,0.9638615498553740,0.020830868550614600,0.014241863888099600,0.001065717705912220,0.39532723775100000,0.0740683121323204,0.5306044501166790,0.0,0.48028282508349200,0.058053667829578300,0.15014043439175400,0.3115230726951760,0.14221276159690000,0.2192006185634240,0.5294064492689490,0.10918017057072700,0.1944524921864450,0.06631018533613430,160.06070826306900,172.94506961127300,1073455
0,2006,1,76.39067136080100,114.39544006062400,0.9378989400460510,0.04227428615841990,0.017555790884979000,0.002270982910549990,0.445289957154932,0.08574114195221950,0.4689689008928490,0.0,0.41033625120228500,0.05947060595167540,0.2073176655753000,0.32287547727074,0.17703951267378500,0.14386130245120400,0.5646149287372850,0.114484256137726,0.2067250240457010,0.04837557928280660,101.14190713412900,97.37862127830500,411716
1,2006,13,86.94635310004460,142.34260136246700,0.9428977472499330,0.04181508332892030,0.014798403654544200,0.0004887657666026270,0.48480702433671500,0.058637133523341400,0.45655584213994300,0.0,0.4086559288676520,0.06212968179872750,0.20133937446663300,0.3278750148669870,0.25188192183046700,0.18701497810971800,0.43660846910401300,0.12449463095580200,0.21313225932192600,0.0504053804169007,131.7548013669890,123.31249892354600,1151881
2,2006,27,87.8167127887919,160.05843692248200,0.9754844179361990,0.019025326198913500,0.0034730098054891400,0.0020172460593981400,0.39364744116520600,0.07461765285519330,0.5317349059796010,0.0,0.4302163008355300,0.07128222480859400,0.16836846626086200,0.3301330080950130,0.04431991849210390,0.17378807203334700,0.6545675284738470,0.1273244810007030,0.19703567085981200,0.044470514741699500,160.6014833267280,151.27308833981400,537862
3,2006,37,85.47380634375110,136.6039408509730,0.9390117729183220,0.036814592118071400,0.022952034621830800,0.0012216003417761300,0.49289873975719800,0.056912070839221300,0.45018918940358000,0.0,0.4493676121792870,0.06579870338115860,0.19526680862010200,0.28956687581945200,0.1458928504650130,0.17354997285962100,0.568957526157319,0.11159965051804700,0.17638979703076300,0.044266580844898700,115.03900934759600,109.9370504057550,882449
4,2006,45,88.64770083112110,142.88635404791600,0.9589979623528990,0.02427672504331120,0.01568629211062540,0.001039020493164460,0.5046026588152920,0.05887857598089820,0.4365187652038100,0.0,0.42942963834008100,0.06507454915935840,0.2026808075186490,0.3028150049819130,0.1574217031857310,0.16029864545838100,0.5671840076120030,0.11509564374388500,0.20296580882022900,0.04720474313977180,114.07493034363800,111.80033277870200,445612
5,2006,51,94.63741592448780,201.3562860474140,0.9659799633272550,0.01843562369231790,0.014513705160350500,0.0010707078200769700,0.3821895573906410,0.07795514857073540,0.5398552940386240,0.0,0.444598389326607,0.060342606451716400,0.16468649213861900,0.33037251208305800,0.1568165891539700,0.2172033071638170,0.49516828058159100,0.13081182310062100,0.18694678842793400,0.05333187631520110,172.5965174769670,173.79743218602600,997471
