,year,state,race,sex,age,population
30009,1998,ME,1,2,5,105812
30010,1998,ME,2,1,1,4806
30011,1998,ME,2,1,2,2967
30012,1998,ME,2,1,3,2596
30013,1998,ME,2,1,4,1078
30014,1998,ME,2,1,5,320
30015,1998,ME,2,2,1,4842
30016,1998,ME,2,2,2,2993
30017,1998,ME,2,2,3,2668
30018,1998,ME,2,2,4,1112
30019,1998,ME,2,2,5,489
30020,1998,MI,1,1,1,1166092
30021,1998,MI,1,1,2,833030
30022,1998,MI,1,1,3,978662
30023,1998,MI,1,1,4,600749
30024,1998,MI,1,1,5,442547
30025,1998,MI,1,2,1,1103270
30026,1998,MI,1,2,2,809603
30027,1998,MI,1,2,3,973846
30028,1998,MI,1,2,4,619861
30029,1998,MI,1,2,5,638413
30030,1998,MI,2,1,1,306236
30031,1998,MI,2,1,2,187306
30032,1998,MI,2,1,3,166442
30033,1998,MI,2,1,4,86332
30034,1998,MI,2,1,5,52487
30035,1998,MI,2,2,1,297951
30036,1998,MI,2,2,2,209009
30037,1998,MI,2,2,3,194211
30038,1998,MI,2,2,4,102909
30039,1998,MI,2,2,5,78986
30040,1998,MN,1,1,1,646116
30041,1998,MN,1,1,2,451272
30042,1998,MN,1,1,3,548848
30043,1998,MN,1,1,4,310952
30044,1998,MN,1,1,5,237027
30045,1998,MN,1,2,1,612656
30046,1998,MN,1,2,2,440790
30047,1998,MN,1,2,3,542458
30048,1998,MN,1,2,4,317606
30049,1998,MN,1,2,5,340899
30050,1998,MN,2,1,1,80604
30051,1998,MN,2,1,2,48649
30052,1998,MN,2,1,3,36166
30053,1998,MN,2,1,4,12699
30054,1998,MN,2,1,5,5065
30055,1998,MN,2,2,1,78580
30056,1998,MN,2,2,2,48488
30057,1998,MN,2,2,3,34165
30058,1998,MN,2,2,4,13332
30059,1998,MN,2,2,5,7040
30060,1998,MO,1,1,1,680752
30061,1998,MO,1,1,2,473980
30062,1998,MO,1,1,3,547706
30063,1998,MO,1,1,4,353147
30064,1998,MO,1,1,5,282545
30065,1998,MO,1,2,1,646460
30066,1998,MO,1,2,2,471074
30067,1998,MO,1,2,3,554034
30068,1998,MO,1,2,4,373847
30069,1998,MO,1,2,5,413836
30070,1998,MO,2,1,1,133797
30071,1998,MO,2,1,2,78144
30072,1998,MO,2,1,3,71391
30073,1998,MO,2,1,4,35712
30074,1998,MO,2,1,5,21971
30075,1998,MO,2,2,1,130437
30076,1998,MO,2,2,2,87921
30077,1998,MO,2,2,3,84574
30078,1998,MO,2,2,4,44510
30079,1998,MO,2,2,5,35927
30080,1998,MS,1,1,1,238762
30081,1998,MS,1,1,2,182157
30082,1998,MS,1,1,3,194829
30083,1998,MS,1,1,4,140057
30084,1998,MS,1,1,5,100850
30085,1998,MS,1,2,1,224595
30086,1998,MS,1,2,2,174701
30087,1998,MS,1,2,3,194206
30088,1998,MS,1,2,4,146442
30089,1998,MS,1,2,5,152100
30090,1998,MS,2,1,1,205542
30091,1998,MS,2,1,2,110229
30092,1998,MS,2,1,3,98138
30093,1998,MS,2,1,4,46910
30094,1998,MS,2,1,5,33237
30095,1998,MS,2,2,1,202188
30096,1998,MS,2,2,2,128370
30097,1998,MS,2,2,3,117579
30098,1998,MS,2,2,4,58287
30099,1998,MS,2,2,5,55655
30100,1998,MT,1,1,1,118829
30101,1998,MT,1,1,2,74634
30102,1998,MT,1,1,3,102095
30103,1998,MT,1,1,4,65918
30104,1998,MT,1,1,5,50345
30105,1998,MT,1,2,1,111899
30106,1998,MT,1,2,2,71643
30107,1998,MT,1,2,3,102419
30108,1998,MT,1,2,4,64234
30109,1998,MT,1,2,5,65648
30110,1998,MT,2,1,1,14738
30111,1998,MT,2,1,2,7019
30112,1998,MT,2,1,3,6305
30113,1998,MT,2,1,4,2946
30114,1998,MT,2,1,5,1205
30115,1998,MT,2,2,1,13869
30116,1998,MT,2,2,2,7004
30117,1998,MT,2,2,3,6717
30118,1998,MT,2,2,4,3265
30119,1998,MT,2,2,5,1699
30120,1998,NC,1,1,1,751735
30121,1998,NC,1,1,2,682907
30122,1998,NC,1,1,3,685391
30123,1998,NC,1,1,4,454818
30124,1998,NC,1,1,5,319466
30125,1998,NC,1,2,1,709130
30126,1998,NC,1,2,2,627330
30127,1998,NC,1,2,3,683064
30128,1998,NC,1,2,4,483780
30129,1998,NC,1,2,5,471174
30130,1998,NC,2,1,1,331850
30131,1998,NC,2,1,2,223156
30132,1998,NC,2,1,3,201480
30133,1998,NC,2,1,4,99792
30134,1998,NC,2,1,5,59275
30135,1998,NC,2,2,1,323688
30136,1998,NC,2,2,2,242487
30137,1998,NC,2,2,3,234008
30138,1998,NC,2,2,4,120319
30139,1998,NC,2,2,5,104271
30140,1998,ND,1,1,1,87837
30141,1998,ND,1,1,2,63102
30142,1998,ND,1,1,3,71421
30143,1998,ND,1,1,4,42438
30144,1998,ND,1,1,5,39311
30145,1998,ND,1,2,1,82664
30146,1998,ND,1,2,2,57529
30147,1998,ND,1,2,3,68896
30148,1998,ND,1,2,4,42257
30149,1998,ND,1,2,5,53675
30150,1998,ND,2,1,1,8930
30151,1998,ND,2,1,2,4990
30152,1998,ND,2,1,3,3299
30153,1998,ND,2,1,4,1420
30154,1998,ND,2,1,5,513
30155,1998,ND,2,2,1,8400
30156,1998,ND,2,2,2,4845
30157,1998,ND,2,2,3,3650
30158,1998,ND,2,2,4,1560
30159,1998,ND,2,2,5,795
30160,1998,NE,1,1,1,236284
30161,1998,NE,1,1,2,160446
30162,1998,NE,1,1,3,182938
30163,1998,NE,1,1,4,109236
30164,1998,NE,1,1,5,92939
30165,1998,NE,1,2,1,224868
30166,1998,NE,1,2,2,154236
30167,1998,NE,1,2,3,181786
30168,1998,NE,1,2,4,112211
30169,1998,NE,1,2,5,134324
30170,1998,NE,2,1,1,21756
30171,1998,NE,2,1,2,13626
30172,1998,NE,2,1,3,10004
30173,1998,NE,2,1,4,4524
30174,1998,NE,2,1,5,2075
30175,1998,NE,2,2,1,21168
30176,1998,NE,2,2,2,14044
30177,1998,NE,2,2,3,10749
30178,1998,NE,2,2,4,5316
30179,1998,NE,2,2,5,3286
30180,1998,NH,1,1,1,169013
30181,1998,NH,1,1,2,111358
30182,1998,NH,1,1,3,151228
30183,1998,NH,1,1,4,86803
30184,1998,NH,1,1,5,59742
30185,1998,NH,1,2,1,161472
30186,1998,NH,1,2,2,113316
30187,1998,NH,1,2,3,152906
30188,1998,NH,1,2,4,87895
30189,1998,NH,1,2,5,84706
30190,1998,NH,2,1,1,4582
30191,1998,NH,2,1,2,4128
30192,1998,NH,2,1,3,3454
30193,1998,NH,2,1,4,1312
30194,1998,NH,2,1,5,469
30195,1998,NH,2,2,1,4582
30196,1998,NH,2,2,2,3768
30197,1998,NH,2,2,3,3331
30198,1998,NH,2,2,4,1279
30199,1998,NH,2,2,5,596
30200,1998,NJ,1,1,1,865028
30201,1998,NJ,1,1,2,656294
30202,1998,NJ,1,1,3,794500
30203,1998,NJ,1,1,4,491712
30204,1998,NJ,1,1,5,396418
30205,1998,NJ,1,2,1,818742
30206,1998,NJ,1,2,2,635006
30207,1998,NJ,1,2,3,805976
30208,1998,NJ,1,2,4,526910
30209,1998,NJ,1,2,5,590155
30210,1998,NJ,2,1,1,283299
30211,1998,NJ,2,1,2,196995
30212,1998,NJ,2,1,3,188471
30213,1998,NJ,2,1,4,98448
30214,1998,NJ,2,1,5,47085
30215,1998,NJ,2,2,1,271952
30216,1998,NJ,2,2,2,216819
30217,1998,NJ,2,2,3,212998
30218,1998,NJ,2,2,4,117094
30219,1998,NJ,2,2,5,73516
30220,1998,NM,1,1,1,240041
30221,1998,NM,1,1,2,151701
30222,1998,NM,1,1,3,178503
30223,1998,NM,1,1,4,112053
30224,1998,NM,1,1,5,83824
30225,1998,NM,1,2,1,229647
30226,1998,NM,1,2,2,150347
30227,1998,NM,1,2,3,183455
30228,1998,NM,1,2,4,118483
30229,1998,NM,1,2,5,106834
30230,1998,NM,2,1,1,49770
30231,1998,NM,2,1,2,27406
30232,1998,NM,2,1,3,23117
30233,1998,NM,2,1,4,10599
30234,1998,NM,2,1,5,5707
30235,1998,NM,2,2,1,48763
30236,1998,NM,2,2,2,27715
30237,1998,NM,2,2,3,25309
30238,1998,NM,2,2,4,12487
30239,1998,NM,2,2,5,7723
30240,1998,NV,1,1,1,221175
30241,1998,NV,1,1,2,184510
30242,1998,NV,1,1,3,193999
30243,1998,NV,1,1,4,128380
30244,1998,NV,1,1,5,88760
30245,1998,NV,1,2,1,208780
30246,1998,NV,1,2,2,166079
30247,1998,NV,1,2,3,177929
30248,1998,NV,1,2,4,123598
30249,1998,NV,1,2,5,101809
30250,1998,NV,2,1,1,43441
30251,1998,NV,2,1,2,31410
30252,1998,NV,2,1,3,28840
30253,1998,NV,2,1,4,14911
30254,1998,NV,2,1,5,7572
30255,1998,NV,2,2,1,41359
30256,1998,NV,2,2,2,32178
30257,1998,NV,2,2,3,30980
30258,1998,NV,2,2,4,17651
30259,1998,NV,2,2,5,9830
30260,1998,NY,1,1,1,1895108
30261,1998,NY,1,1,2,1485701
30262,1998,NY,1,1,3,1638822
30263,1998,NY,1,1,4,1040871
30264,1998,NY,1,1,5,839575
30265,1998,NY,1,2,1,1791636
30266,1998,NY,1,2,2,1470277
30267,1998,NY,1,2,3,1667812
30268,1998,NY,1,2,4,1135719
30269,1998,NY,1,2,5,1229706
30270,1998,NY,2,1,1,747771
30271,1998,NY,2,1,2,532764
30272,1998,NY,2,1,3,481224
30273,1998,NY,2,1,4,255149
30274,1998,NY,2,1,5,129748
30275,1998,NY,2,2,1,724874
30276,1998,NY,2,2,2,594705
30277,1998,NY,2,2,3,557607
30278,1998,NY,2,2,4,324035
30279,1998,NY,2,2,5,212802
30280,1998,OH,1,1,1,1376542
30281,1998,OH,1,1,2,979877
30282,1998,OH,1,1,3,1145817
30283,1998,OH,1,1,4,718903
30284,1998,OH,1,1,5,553005
30285,1998,OH,1,2,1,1311882
30286,1998,OH,1,2,2,979250
30287,1998,OH,1,2,3,1162152
30288,1998,OH,1,2,4,765127
30289,1998,OH,1,2,5,823016
30290,1998,OH,2,1,1,271030
30291,1998,OH,2,1,2,160035
30292,1998,OH,2,1,3,149424
30293,1998,OH,2,1,4,77826
30294,1998,OH,2,1,5,51488
30295,1998,OH,2,2,1,263273
30296,1998,OH,2,2,2,174139
30297,1998,OH,2,2,3,174331
30298,1998,OH,2,2,4,95231
30299,1998,OH,2,2,5,79188
30300,1998,OK,1,1,1,391180
30301,1998,OK,1,1,2,281790
30302,1998,OK,1,1,3,313730
30303,1998,OK,1,1,4,211254
30304,1998,OK,1,1,5,167983
30305,1998,OK,1,2,1,368302
30306,1998,OK,1,2,2,269363
30307,1998,OK,1,2,3,314189
30308,1998,OK,1,2,4,224051
30309,1998,OK,1,2,5,241690
30310,1998,OK,2,1,1,124769
30311,1998,OK,2,1,2,71506
30312,1998,OK,2,1,3,59977
30313,1998,OK,2,1,4,30769
30314,1998,OK,2,1,5,16919
30315,1998,OK,2,2,1,120078
30316,1998,OK,2,2,2,70664
30317,1998,OK,2,2,3,65654
30318,1998,OK,2,2,4,35120
30319,1998,OK,2,2,5,26206
30320,1998,OR,1,1,1,437507
30321,1998,OR,1,1,2,318311
30322,1998,OR,1,1,3,375973
30323,1998,OR,1,1,4,234355
30324,1998,OR,1,1,5,179096
30325,1998,OR,1,2,1,414931
30326,1998,OR,1,2,2,302256
30327,1998,OR,1,2,3,376364
30328,1998,OR,1,2,4,239576
30329,1998,OR,1,2,5,243808
30330,1998,OR,2,1,1,41066
30331,1998,OR,2,1,2,31271
30332,1998,OR,2,1,3,25164
30333,1998,OR,2,1,4,11149
30334,1998,OR,2,1,5,5298
30335,1998,OR,2,2,1,39941
30336,1998,OR,2,2,2,30259
30337,1998,OR,2,2,3,26351
30338,1998,OR,2,2,4,12332
30339,1998,OR,2,2,5,7441
30340,1998,PA,1,1,1,1415699
30341,1998,PA,1,1,2,1011120
30342,1998,PA,1,1,3,1246083
30343,1998,PA,1,1,4,801851
30344,1998,PA,1,1,5,714178
30345,1998,PA,1,2,1,1345116
30346,1998,PA,1,2,2,1014917
30347,1998,PA,1,2,3,1263261
30348,1998,PA,1,2,4,856377
30349,1998,PA,1,2,5,1076837
30350,1998,PA,2,1,1,264126
30351,1998,PA,2,1,2,166814
30352,1998,PA,2,1,3,150871
30353,1998,PA,2,1,4,79129
30354,1998,PA,2,1,5,51248
30355,1998,PA,2,2,1,255915
30356,1998,PA,2,2,2,175254
30357,1998,PA,2,2,3,173514
30358,1998,PA,2,2,4,98218
30359,1998,PA,2,2,5,85144
30360,1998,RI,1,1,1,122923
30361,1998,RI,1,1,2,94985
30362,1998,RI,1,1,3,108377
30363,1998,RI,1,1,4,66045
30364,1998,RI,1,1,5,58037
30365,1998,RI,1,2,1,116955
30366,1998,RI,1,2,2,98199
30367,1998,RI,1,2,3,113496
30368,1998,RI,1,2,4,71020
30369,1998,RI,1,2,5,90614
30370,1998,RI,2,1,1,17322
30371,1998,RI,2,1,2,12035
30372,1998,RI,2,1,3,9334
30373,1998,RI,2,1,4,3844
30374,1998,RI,2,1,5,2023
30375,1998,RI,2,2,1,16779
30376,1998,RI,2,2,2,12286
30377,1998,RI,2,2,3,9545
30378,1998,RI,2,2,4,4421
30379,1998,RI,2,2,5,2915
30380,1998,SC,1,1,1,354806
30381,1998,SC,1,1,2,289788
30382,1998,SC,1,1,3,308608
30383,1998,SC,1,1,4,217132
30384,1998,SC,1,1,5,151701
30385,1998,SC,1,2,1,334483
30386,1998,SC,1,2,2,278598
30387,1998,SC,1,2,3,308865
30388,1998,SC,1,2,4,228951
30389,1998,SC,1,2,5,216647
30390,1998,SC,2,1,1,221328
30391,1998,SC,2,1,2,128244
30392,1998,SC,2,1,3,123454
30393,1998,SC,2,1,4,63711
30394,1998,SC,2,1,5,39265
30395,1998,SC,2,2,1,217509
30396,1998,SC,2,2,2,145060
30397,1998,SC,2,2,3,146807
30398,1998,SC,2,2,4,77818
30399,1998,SC,2,2,5,66460
30400,1998,SD,1,1,1,100329
30401,1998,SD,1,1,2,64782
30402,1998,SD,1,1,3,78378
30403,1998,SD,1,1,4,47044
30404,1998,SD,1,1,5,43921
30405,1998,SD,1,2,1,94897
30406,1998,SD,1,2,2,62405
30407,1998,SD,1,2,3,76608
30408,1998,SD,1,2,4,47251
30409,1998,SD,1,2,5,60831
30410,1998,SD,2,1,1,17304
30411,1998,SD,2,1,2,7944
30412,1998,SD,2,1,3,5848
30413,1998,SD,2,1,4,2536
30414,1998,SD,2,1,5,1123
30415,1998,SD,2,2,1,16777
30416,1998,SD,2,2,2,7688
30417,1998,SD,2,2,3,5928
30418,1998,SD,2,2,4,2889
30419,1998,SD,2,2,5,1575
30420,1998,TN,1,1,1,605641
30421,1998,TN,1,1,2,488853
30422,1998,TN,1,1,3,528825
30423,1998,TN,1,1,4,364695
30424,1998,TN,1,1,5,246379
30425,1998,TN,1,2,1,570700
30426,1998,TN,1,2,2,480550
30427,1998,TN,1,2,3,537627
30428,1998,TN,1,2,4,383442
30429,1998,TN,1,2,5,369122
30430,1998,TN,2,1,1,179831
30431,1998,TN,2,1,2,110956
30432,1998,TN,2,1,3,101542
30433,1998,TN,2,1,4,46798
30434,1998,TN,2,1,5,28818
30435,1998,TN,2,2,1,174990
30436,1998,TN,2,2,2,123140
30437,1998,TN,2,2,3,120464
30438,1998,TN,2,2,4,58543
30439,1998,TN,2,2,5,49129
30440,1998,TX,1,1,1,2717336
30441,1998,TX,1,1,2,1957836
30442,1998,TX,1,1,3,1941593
30443,1998,TX,1,1,4,1102596
30444,1998,TX,1,1,5,752528
30445,1998,TX,1,2,1,2573323
30446,1998,TX,1,2,2,1861431
30447,1998,TX,1,2,3,1916855
30448,1998,TX,1,2,4,1154376
30449,1998,TX,1,2,5,1065029
30450,1998,TX,2,1,1,555172
30451,1998,TX,2,1,2,383966
30452,1998,TX,2,1,3,344325
30453,1998,TX,2,1,4,150917
30454,1998,TX,2,1,5,80737
30455,1998,TX,2,2,1,535265
30456,1998,TX,2,2,2,390875
30457,1998,TX,2,2,3,373524
30458,1998,TX,2,2,4,174412
30459,1998,TX,2,2,5,125435
30460,1998,UT,1,1,1,386912
30461,1998,UT,1,1,2,250382
30462,1998,UT,1,1,3,202720
30463,1998,UT,1,1,4,110239
30464,1998,UT,1,1,5,78481
30465,1998,UT,1,2,1,371373
30466,1998,UT,1,2,2,243194
30467,1998,UT,1,2,3,199892
30468,1998,UT,1,2,4,113885
30469,1998,UT,1,2,5,102026
30470,1998,UT,2,1,1,22202
30471,1998,UT,2,1,2,16250
30472,1998,UT,2,1,3,10154
30473,1998,UT,2,1,4,3917
30474,1998,UT,2,1,5,1937
30475,1998,UT,2,2,1,21306
30476,1998,UT,2,2,2,14570
30477,1998,UT,2,2,3,9950
30478,1998,UT,2,2,4,4082
30479,1998,UT,2,2,5,2488
30480,1998,VA,1,1,1,693767
30481,1998,VA,1,1,2,577306
30482,1998,VA,1,1,3,639342
30483,1998,VA,1,1,4,409405
30484,1998,VA,1,1,5,260871
30485,1998,VA,1,2,1,656942
30486,1998,VA,1,2,2,550829
30487,1998,VA,1,2,3,641028
30488,1998,VA,1,2,4,421952
30489,1998,VA,1,2,5,379231
30490,1998,VA,2,1,1,275702
30491,1998,VA,2,1,2,195919
30492,1998,VA,2,1,3,185298
30493,1998,VA,2,1,4,89003
30494,1998,VA,2,1,5,53031
30495,1998,VA,2,2,1,269476
30496,1998,VA,2,2,2,204693
30497,1998,VA,2,2,3,209016
30498,1998,VA,2,2,4,105155
30499,1998,VA,2,2,5,82952
30500,1998,VT,1,1,1,83288
30501,1998,VT,1,1,2,55554
30502,1998,VT,1,1,3,73343
30503,1998,VT,1,1,4,45308
30504,1998,VT,1,1,5,30980
30505,1998,VT,1,2,1,78758
30506,1998,VT,1,2,2,56026
30507,1998,VT,1,2,3,75839
30508,1998,VT,1,2,4,45845
30509,1998,VT,1,2,5,44440
30510,1998,VT,2,1,1,2135
30511,1998,VT,2,1,2,1718
30512,1998,VT,2,1,3,1062
30513,1998,VT,2,1,4,484
30514,1998,VT,2,1,5,119
30515,1998,VT,2,2,1,2065
30516,1998,VT,2,2,2,1632
30517,1998,VT,2,2,3,1240
30518,1998,VT,2,2,4,440
30519,1998,VT,2,2,5,140
30520,1998,WA,1,1,1,730560
30521,1998,WA,1,1,2,536628
30522,1998,WA,1,1,3,634054
30523,1998,WA,1,1,4,373834
30524,1998,WA,1,1,5,260051
30525,1998,WA,1,2,1,691138
30526,1998,WA,1,2,2,510250
30527,1998,WA,1,2,3,627811
30528,1998,WA,1,2,4,375229
30529,1998,WA,1,2,5,353288
30530,1998,WA,2,1,1,120248
30531,1998,WA,2,1,2,87030
30532,1998,WA,2,1,3,76898
30533,1998,WA,2,1,4,34440
30534,1998,WA,2,1,5,16246
30535,1998,WA,2,2,1,114959
30536,1998,WA,2,2,2,85408
30537,1998,WA,2,2,3,80168
30538,1998,WA,2,2,4,38131
30539,1998,WA,2,2,5,23191
30540,1998,WI,1,1,1,682531
30541,1998,WI,1,1,2,491013
30542,1998,WI,1,1,3,589808
30543,1998,WI,1,1,4,349835
30544,1998,WI,1,1,5,280667
30545,1998,WI,1,2,1,647637
30546,1998,WI,1,2,2,475151
30547,1998,WI,1,2,3,580361
30548,1998,WI,1,2,4,355997
30549,1998,WI,1,2,5,400821
30550,1998,WI,2,1,1,98142
30551,1998,WI,2,1,2,52432
30552,1998,WI,2,1,3,40674
30553,1998,WI,2,1,4,17359
30554,1998,WI,2,1,5,7940
30555,1998,WI,2,2,1,94701
30556,1998,WI,2,2,2,54800
30557,1998,WI,2,2,3,45078
30558,1998,WI,2,2,4,20487
30559,1998,WI,2,2,5,12238
30560,1998,WV,1,1,1,228879
30561,1998,WV,1,1,2,167824
30562,1998,WV,1,1,3,198400
30563,1998,WV,1,1,4,140947
30564,1998,WV,1,1,5,108976
30565,1998,WV,1,2,1,216659
30566,1998,WV,1,2,2,169889
30567,1998,WV,1,2,3,204523
30568,1998,WV,1,2,4,147350
30569,1998,WV,1,2,5,160528
30570,1998,WV,2,1,1,11799
30571,1998,WV,2,1,2,8826
30572,1998,WV,2,1,3,7964
30573,1998,WV,2,1,4,4116
30574,1998,WV,2,1,5,2854
30575,1998,WV,2,2,1,11032
30576,1998,WV,2,2,2,7403
30577,1998,WV,2,2,3,7881
30578,1998,WV,2,2,4,4496
30579,1998,WV,2,2,5,5263
30580,1998,WY,1,1,1,73067
30581,1998,WY,1,1,2,45612
30582,1998,WY,1,1,3,59339
30583,1998,WY,1,1,4,35762
30584,1998,WY,1,1,5,24032
30585,1998,WY,1,2,1,68631
30586,1998,WY,1,2,2,42431
30587,1998,WY,1,2,3,58245
30588,1998,WY,1,2,4,34255
30589,1998,WY,1,2,5,31100
30590,1998,WY,2,1,1,3855
30591,1998,WY,2,1,2,2468
30592,1998,WY,2,1,3,1875
30593,1998,WY,2,1,4,763
30594,1998,WY,2,1,5,345
30595,1998,WY,2,2,1,3615
30596,1998,WY,2,2,2,2113
30597,1998,WY,2,2,3,1949
30598,1998,WY,2,2,4,889
30599,1998,WY,2,2,5,441
30600,1999,AK,1,1,1,73091
30601,1999,AK,1,1,2,49867
30602,1999,AK,1,1,3,69889
30603,1999,AK,1,1,4,36728
30604,1999,AK,1,1,5,12441
30605,1999,AK,1,2,1,68031
30606,1999,AK,1,2,2,44558
30607,1999,AK,1,2,3,63645
30608,1999,AK,1,2,4,30211
30609,1999,AK,1,2,5,13591
30610,1999,AK,2,1,1,34655
30611,1999,AK,2,1,2,17803
30612,1999,AK,2,1,3,17687
30613,1999,AK,2,1,4,7764
30614,1999,AK,2,1,5,3588
30615,1999,AK,2,2,1,32949
30616,1999,AK,2,2,2,17239
30617,1999,AK,2,2,3,18200
30618,1999,AK,2,2,4,8218
30619,1999,AK,2,2,5,4624
30620,1999,AL,1,1,1,425175
30621,1999,AL,1,1,2,326398
30622,1999,AL,1,1,3,365569
30623,1999,AL,1,1,4,265004
30624,1999,AL,1,1,5,188497
30625,1999,AL,1,2,1,401263
30626,1999,AL,1,2,2,317564
30627,1999,AL,1,2,3,365231
30628,1999,AL,1,2,4,280905
30629,1999,AL,1,2,5,275702
30630,1999,AL,2,1,1,216406
30631,1999,AL,2,1,2,125223
30632,1999,AL,2,1,3,120509
30633,1999,AL,2,1,4,62928
30634,1999,AL,2,1,5,41173
30635,1999,AL,2,2,1,213013
30636,1999,AL,2,2,2,145320
30637,1999,AL,2,2,3,145515
30638,1999,AL,2,2,4,77464
30639,1999,AL,2,2,5,71282
30640,1999,AR,1,1,1,301916
30641,1999,AR,1,1,2,218060
30642,1999,AR,1,1,3,237702
30643,1999,AR,1,1,4,177249
30644,1999,AR,1,1,5,138644
30645,1999,AR,1,2,1,284079
30646,1999,AR,1,2,2,209540
30647,1999,AR,1,2,3,238478
30648,1999,AR,1,2,4,187765
30649,1999,AR,1,2,5,194511
30650,1999,AR,2,1,1,89181
30651,1999,AR,2,1,2,48566
30652,1999,AR,2,1,3,44783
30653,1999,AR,2,1,4,21728
30654,1999,AR,2,1,5,14586
30655,1999,AR,2,2,1,87229
30656,1999,AR,2,2,2,54751
30657,1999,AR,2,2,3,52260
30658,1999,AR,2,2,4,25977
30659,1999,AR,2,2,5,24855
30660,1999,AZ,1,1,1,647695
30661,1999,AZ,1,1,2,497023
30662,1999,AZ,1,1,3,486049
30663,1999,AZ,1,1,4,315037
30664,1999,AZ,1,1,5,279583
30665,1999,AZ,1,2,1,611655
30666,1999,AZ,1,2,2,453558
30667,1999,AZ,1,2,3,480826
30668,1999,AZ,1,2,4,339557
30669,1999,AZ,1,2,5,349599
30670,1999,AZ,2,1,1,112502
30671,1999,AZ,2,1,2,71322
30672,1999,AZ,2,1,3,57287
30673,1999,AZ,2,1,4,25905
30674,1999,AZ,2,1,5,13121
30675,1999,AZ,2,2,1,108560
30676,1999,AZ,2,2,2,67546
30677,1999,AZ,2,2,3,59841
30678,1999,AZ,2,2,4,29448
30679,1999,AZ,2,2,5,17709
30680,1999,CA,1,1,1,4081276
30681,1999,CA,1,1,2,3103669
30682,1999,CA,1,1,3,3088015
30683,1999,CA,1,1,4,1754104
30684,1999,CA,1,1,5,1262128
30685,1999,CA,1,2,1,3853895
30686,1999,CA,1,2,2,2808057
30687,1999,CA,1,2,3,2986046
30688,1999,CA,1,2,4,1827547
30689,1999,CA,1,2,5,1727697
30690,1999,CA,2,1,1,1140854
30691,1999,CA,2,1,2,822530
30692,1999,CA,2,1,3,794948
30693,1999,CA,2,1,4,411398
30694,1999,CA,2,1,5,240121
30695,1999,CA,2,2,1,1086017
30696,1999,CA,2,2,2,847456
30697,1999,CA,2,2,3,862186
30698,1999,CA,2,2,4,470299
30699,1999,CA,2,2,5,330961
30700,1999,CO,1,1,1,559628
30701,1999,CO,1,1,2,451312
30702,1999,CO,1,1,3,496693
30703,1999,CO,1,1,4,278552
30704,1999,CO,1,1,5,166243
30705,1999,CO,1,2,1,525607
30706,1999,CO,1,2,2,408384
30707,1999,CO,1,2,3,488839
30708,1999,CO,1,2,4,281294
30709,1999,CO,1,2,5,226349
30710,1999,CO,2,1,1,60711
30711,1999,CO,2,1,2,46762
30712,1999,CO,2,1,3,40452
30713,1999,CO,2,1,4,16764
30714,1999,CO,2,1,5,7543
30715,1999,CO,2,2,1,58954
30716,1999,CO,2,2,2,42818
30717,1999,CO,2,2,3,40204
30718,1999,CO,2,2,4,18270
30719,1999,CO,2,2,5,10639
30720,1999,CT,1,1,1,390358
30721,1999,CT,1,1,2,269463
30722,1999,CT,1,1,3,359565
30723,1999,CT,1,1,4,229750
30724,1999,CT,1,1,5,178323
30725,1999,CT,1,2,1,370614
30726,1999,CT,1,2,2,268934
30727,1999,CT,1,2,3,369424
30728,1999,CT,1,2,4,244251
30729,1999,CT,1,2,5,264093
30730,1999,CT,2,1,1,79558
30731,1999,CT,2,1,2,52746
30732,1999,CT,2,1,3,45896
30733,1999,CT,2,1,4,22933
30734,1999,CT,2,1,5,10661
30735,1999,CT,2,2,1,76887
30736,1999,CT,2,2,2,57187
30737,1999,CT,2,2,3,51530
30738,1999,CT,2,2,4,27949
30739,1999,CT,2,2,5,16279
30740,1999,DC,1,1,1,16005
30741,1999,DC,1,1,2,36773
30742,1999,DC,1,1,3,23398
30743,1999,DC,1,1,4,14431
30744,1999,DC,1,1,5,8370
30745,1999,DC,1,2,1,16382
30746,1999,DC,1,2,2,36209
30747,1999,DC,1,2,3,19365
30748,1999,DC,1,2,4,14858
30749,1999,DC,1,2,5,11568
30750,1999,DC,2,1,1,50928
30751,1999,DC,2,1,2,37371
30752,1999,DC,2,1,3,39094
30753,1999,DC,2,1,4,23794
30754,1999,DC,2,1,5,18252
30755,1999,DC,2,2,1,51440
30756,1999,DC,2,2,2,44848
30757,1999,DC,2,2,3,45024
30758,1999,DC,2,2,4,30140
30759,1999,DC,2,2,5,31963
30760,1999,DE,1,1,1,79239
30761,1999,DE,1,1,2,60572
30762,1999,DE,1,1,3,69750
30763,1999,DE,1,1,4,46712
30764,1999,DE,1,1,5,37382
30765,1999,DE,1,2,1,75840
30766,1999,DE,1,2,2,59919
30767,1999,DE,1,2,3,70565
30768,1999,DE,1,2,4,50231
30769,1999,DE,1,2,5,51003
30770,1999,DE,2,1,1,30711
30771,1999,DE,2,1,2,19191
30772,1999,DE,2,1,3,18395
30773,1999,DE,2,1,4,9453
30774,1999,DE,2,1,5,4853
30775,1999,DE,2,2,1,29937
30776,1999,DE,2,2,2,21453
30777,1999,DE,2,2,3,21471
30778,1999,DE,2,2,4,10967
30779,1999,DE,2,2,5,7346
30780,1999,FL,1,1,1,1541479
30781,1999,FL,1,1,2,1210888
