,year,state,race,sex,age,state_fips,population
21064,1989,NV,1,1,5,2720,52190
21065,1989,NV,1,2,1,2720,129213
21066,1989,NV,1,2,2,1632,124826
21067,1989,NV,1,2,3,1632,105425
21068,1989,NV,1,2,4,1632,70783
21069,1989,NV,1,2,5,2720,61534
21070,1989,NV,2,1,1,4288,23368
21071,1989,NV,2,1,2,2848,19499
21072,1989,NV,2,1,3,2816,12426
21073,1989,NV,2,1,4,2400,6381
21074,1989,NV,2,1,5,3264,2925
21075,1989,NV,2,2,1,4384,22285
21076,1989,NV,2,2,2,2912,18873
21077,1989,NV,2,2,3,2592,14154
21078,1989,NV,2,2,4,2432,7214
21079,1989,NV,2,2,5,3136,3543
21080,1989,NY,1,1,1,11160,1860478
21081,1989,NY,1,1,2,6696,1762083
21082,1989,NY,1,1,3,6696,1424887
21083,1989,NY,1,1,4,6696,986589
21084,1989,NY,1,1,5,11160,806409
21085,1989,NY,1,2,1,11160,1766365
21086,1989,NY,1,2,2,6696,1762758
21087,1989,NY,1,2,3,6696,1488870
21088,1989,NY,1,2,4,6696,1094979
21089,1989,NY,1,2,5,11160,1259324
21090,1989,NY,2,1,1,21852,623439
21091,1989,NY,2,1,2,13284,510547
21092,1989,NY,2,1,3,13212,350741
21093,1989,NY,2,1,4,12996,191876
21094,1989,NY,2,1,5,18504,97565
21095,1989,NY,2,2,1,21780,611084
21096,1989,NY,2,2,2,13212,552373
21097,1989,NY,2,2,3,13140,417985
21098,1989,NY,2,2,4,12996,247368
21099,1989,NY,2,2,5,19764,167362
21100,1989,OH,1,1,1,17160,1389525
21101,1989,OH,1,1,2,10296,1140816
21102,1989,OH,1,1,3,10296,948968
21103,1989,OH,1,1,4,10296,645413
21104,1989,OH,1,1,5,17160,502778
21105,1989,OH,1,2,1,17160,1325887
21106,1989,OH,1,2,2,10296,1159817
21107,1989,OH,1,2,3,10296,978934
21108,1989,OH,1,2,4,10296,706678
21109,1989,OH,1,2,5,17160,773164
21110,1989,OH,2,1,1,32292,226579
21111,1989,OH,2,1,2,19539,148189
21112,1989,OH,2,1,3,19500,103948
21113,1989,OH,2,1,4,18915,67385
21114,1989,OH,2,1,5,24882,43959
21115,1989,OH,2,2,1,31629,220972
21116,1989,OH,2,2,2,19461,171557
21117,1989,OH,2,2,3,19656,125929
21118,1989,OH,2,2,4,19227,83038
21119,1989,OH,2,2,5,26793,65719
21120,1989,OK,1,1,1,15400,380833
21121,1989,OK,1,1,2,9240,306939
21122,1989,OK,1,1,3,9240,259801
21123,1989,OK,1,1,4,9240,181348
21124,1989,OK,1,1,5,15400,151682
21125,1989,OK,1,2,1,15400,360184
21126,1989,OK,1,2,2,9240,302737
21127,1989,OK,1,2,3,9240,265606
21128,1989,OK,1,2,4,9240,196738
21129,1989,OK,1,2,5,15400,226227
21130,1989,OK,2,1,1,28360,105953
21131,1989,OK,2,1,2,17200,66907
21132,1989,OK,2,1,3,16960,41456
21133,1989,OK,2,1,4,16520,22587
21134,1989,OK,2,1,5,25200,16196
21135,1989,OK,2,2,1,28160,100992
21136,1989,OK,2,2,2,17040,66164
21137,1989,OK,2,2,3,16520,45825
21138,1989,OK,2,2,4,16240,27178
21139,1989,OK,2,2,5,26240,25019
21140,1989,OR,1,1,1,7380,377181
21141,1989,OR,1,1,2,4428,299692
21142,1989,OR,1,1,3,4428,293403
21143,1989,OR,1,1,4,4428,167650
21144,1989,OR,1,1,5,7380,157817
21145,1989,OR,1,2,1,7380,358161
21146,1989,OR,1,2,2,4428,298089
21147,1989,OR,1,2,3,4428,292730
21148,1989,OR,1,2,4,4428,177898
21149,1989,OR,1,2,5,7380,216907
21150,1989,OR,2,1,1,12218,28575
21151,1989,OR,2,1,2,7667,22206
21152,1989,OR,2,1,3,7503,14602
21153,1989,OR,2,1,4,6888,6251
21154,1989,OR,2,1,5,8733,3741
21155,1989,OR,2,2,1,12300,27676
21156,1989,OR,2,2,2,7503,20919
21157,1989,OR,2,2,3,6724,15017
21158,1989,OR,2,2,4,6314,7286
21159,1989,OR,2,2,5,9061,4778
21160,1989,PA,1,1,1,14070,1414283
21161,1989,PA,1,1,2,8442,1231571
21162,1989,PA,1,1,3,8442,1037191
21163,1989,PA,1,1,4,8442,750587
21164,1989,PA,1,1,5,14070,663295
21165,1989,PA,1,2,1,14070,1346889
21166,1989,PA,1,2,2,8442,1246648
21167,1989,PA,1,2,3,8442,1064783
21168,1989,PA,1,2,4,8442,838628
21169,1989,PA,1,2,5,14070,1021183
21170,1989,PA,2,1,1,26754,212666
21171,1989,PA,2,1,2,16086,157974
21172,1989,PA,2,1,3,16002,105950
21173,1989,PA,2,1,4,15078,65640
21174,1989,PA,2,1,5,18942,45123
21175,1989,PA,2,2,1,25620,208157
21176,1989,PA,2,2,2,15876,171064
21177,1989,PA,2,2,3,15708,126157
21178,1989,PA,2,2,4,14910,84873
21179,1989,PA,2,2,5,20916,73365
21180,1989,RI,1,1,1,1100,121273
21181,1989,RI,1,1,2,660,119931
21182,1989,RI,1,1,3,660,90461
21183,1989,RI,1,1,4,660,60509
21184,1989,RI,1,1,5,1100,55373
21185,1989,RI,1,2,1,1100,116254
21186,1989,RI,1,2,2,660,120882
21187,1989,RI,1,2,3,660,93488
21188,1989,RI,1,2,4,660,68540
21189,1989,RI,1,2,5,1100,89623
21190,1989,RI,2,1,1,2200,13014
21191,1989,RI,2,1,2,1320,9834
21192,1989,RI,2,1,3,1320,5383
21193,1989,RI,2,1,4,1320,2520
21194,1989,RI,2,1,5,2068,1314
21195,1989,RI,2,2,1,2200,12267
21196,1989,RI,2,2,2,1320,9569
21197,1989,RI,2,2,3,1320,5514
21198,1989,RI,2,2,4,1276,3010
21199,1989,RI,2,2,5,1980,1911
21200,1989,SC,1,1,1,10350,332076
21201,1989,SC,1,1,2,6210,312863
21202,1989,SC,1,1,3,6210,252883
21203,1989,SC,1,1,4,6210,164427
21204,1989,SC,1,1,5,10350,116676
21205,1989,SC,1,2,1,10350,313635
21206,1989,SC,1,2,2,6210,294215
21207,1989,SC,1,2,3,6210,251665
21208,1989,SC,1,2,4,6210,179351
21209,1989,SC,1,2,5,10350,176991
21210,1989,SC,2,1,1,19080,201577
21211,1989,SC,2,1,2,11880,128160
21212,1989,SC,2,1,3,11700,87304
21213,1989,SC,2,1,4,11205,44895
21214,1989,SC,2,1,5,15525,34598
21215,1989,SC,2,2,1,19440,199733
21216,1989,SC,2,2,2,12060,145811
21217,1989,SC,2,2,3,12015,103023
21218,1989,SC,2,2,4,11340,59222
21219,1989,SC,2,2,5,16515,57667
21220,1989,SD,1,1,1,15180,98403
21221,1989,SD,1,1,2,9108,74113
21222,1989,SD,1,1,3,9108,59532
21223,1989,SD,1,1,4,9108,41355
21224,1989,SD,1,1,5,15134,41397
21225,1989,SD,1,2,1,15180,94423
21226,1989,SD,1,2,2,9108,72260
21227,1989,SD,1,2,3,9108,57338
21228,1989,SD,1,2,4,9108,43828
21229,1989,SD,1,2,5,15180,57581
21230,1989,SD,2,1,1,16468,14234
21231,1989,SD,2,1,2,9476,7051
21232,1989,SD,2,1,3,8556,3762
21233,1989,SD,2,1,4,7222,1980
21234,1989,SD,2,1,5,8280,1090
21235,1989,SD,2,2,1,16146,13849
21236,1989,SD,2,2,2,9154,6849
21237,1989,SD,2,2,3,9016,4109
21238,1989,SD,2,2,4,6946,2193
21239,1989,SD,2,2,5,8050,1440
21240,1989,TN,1,1,1,22325,559111
21241,1989,TN,1,1,2,13395,485411
21242,1989,TN,1,1,3,13395,423081
21243,1989,TN,1,1,4,13395,280465
21244,1989,TN,1,1,5,22325,210662
21245,1989,TN,1,2,1,22325,527586
21246,1989,TN,1,2,2,13395,488152
21247,1989,TN,1,2,3,13395,432013
21248,1989,TN,1,2,4,13395,309014
21249,1989,TN,1,2,5,22325,324222
21250,1989,TN,2,1,1,36190,150490
21251,1989,TN,2,1,2,22560,100032
21252,1989,TN,2,1,3,23453,65145
21253,1989,TN,2,1,4,21902,34828
21254,1989,TN,2,1,5,26884,28596
21255,1989,TN,2,2,1,36472,146250
21256,1989,TN,2,2,2,23030,116908
21257,1989,TN,2,2,3,23500,79705
21258,1989,TN,2,2,4,22278,46921
21259,1989,TN,2,2,5,30221,45871
21260,1989,TX,1,1,1,60912,2304424
21261,1989,TX,1,1,2,36576,1902181
21262,1989,TX,1,1,3,36576,1437565
21263,1989,TX,1,1,4,36576,856988
21264,1989,TX,1,1,5,60624,613377
21265,1989,TX,1,2,1,60864,2192795
21266,1989,TX,1,2,2,36576,1839392
21267,1989,TX,1,2,3,36576,1439820
21268,1989,TX,1,2,4,36576,922282
21269,1989,TX,1,2,5,60768,898409
21270,1989,TX,2,1,1,96096,440939
21271,1989,TX,2,1,2,59520,338555
21272,1989,TX,2,1,3,58416,212895
21273,1989,TX,2,1,4,54720,102843
21274,1989,TX,2,1,5,71232,66696
21275,1989,TX,2,2,1,95232,426685
21276,1989,TX,2,2,2,58992,348941
21277,1989,TX,2,2,3,59184,235790
21278,1989,TX,2,2,4,56112,124869
21279,1989,TX,2,2,5,76560,101385
21280,1989,UT,1,1,1,7105,334481
21281,1989,UT,1,1,2,4263,197627
21282,1989,UT,1,1,3,4263,139582
21283,1989,UT,1,1,4,4263,79331
21284,1989,UT,1,1,5,7105,61303
21285,1989,UT,1,2,1,7105,321126
21286,1989,UT,1,2,2,4263,197451
21287,1989,UT,1,2,3,4263,139976
21288,1989,UT,1,2,4,4263,83725
21289,1989,UT,1,2,5,7105,82000
21290,1989,UT,2,1,1,9359,15453
21291,1989,UT,2,1,2,5929,10821
21292,1989,UT,2,1,3,5243,5301
21293,1989,UT,2,1,4,4312,2196
21294,1989,UT,2,1,5,4753,1347
21295,1989,UT,2,2,1,9653,14892
21296,1989,UT,2,2,2,5243,9826
21297,1989,UT,2,2,3,4998,5458
21298,1989,UT,2,2,4,4018,2467
21299,1989,UT,2,2,5,5194,1523
21300,1989,VA,1,1,1,33915,651108
21301,1989,VA,1,1,2,20349,654258
21302,1989,VA,1,1,3,20349,532750
21303,1989,VA,1,1,4,20349,315517
21304,1989,VA,1,1,5,33915,212821
21305,1989,VA,1,2,1,33915,614417
21306,1989,VA,1,2,2,20349,625113
21307,1989,VA,1,2,3,20349,534605
21308,1989,VA,1,2,4,20349,332551
21309,1989,VA,1,2,5,33915,325325
21310,1989,VA,2,1,1,60180,221446
21311,1989,VA,2,1,2,37281,183375
21312,1989,VA,2,1,3,37587,119027
21313,1989,VA,2,1,4,34986,64470
21314,1989,VA,2,1,5,46767,44276
21315,1989,VA,2,2,1,60282,217516
21316,1989,VA,2,2,2,37791,192200
21317,1989,VA,2,2,3,38097,134740
21318,1989,VA,2,2,4,36669,77881
21319,1989,VA,2,2,5,49929,66848
21320,1989,VT,1,1,1,3500,81510
21321,1989,VT,1,1,2,2100,68097
21322,1989,VT,1,1,3,2100,60008
21323,1989,VT,1,1,4,2100,33735
21324,1989,VT,1,1,5,3500,26125
21325,1989,VT,1,2,1,3500,77602
21326,1989,VT,1,2,2,2100,69335
21327,1989,VT,1,2,3,2100,60071
21328,1989,VT,1,2,4,2100,35524
21329,1989,VT,1,2,5,3500,39035
21330,1989,VT,2,1,1,6200,1342
21331,1989,VT,2,1,2,3850,1069
21332,1989,VT,2,1,3,3900,639
21333,1989,VT,2,1,4,3050,242
21334,1989,VT,2,1,5,2900,104
21335,1989,VT,2,2,1,6150,1324
21336,1989,VT,2,2,2,3650,985
21337,1989,VT,2,2,3,3450,623
21338,1989,VT,2,2,4,2900,233
21339,1989,VT,2,2,5,2800,112
21340,1989,WA,1,1,1,10335,621192
21341,1989,WA,1,1,2,6201,542884
21342,1989,WA,1,1,3,6201,478057
21343,1989,WA,1,1,4,6201,269391
21344,1989,WA,1,1,5,10335,226094
21345,1989,WA,1,2,1,10335,588775
21346,1989,WA,1,2,2,6201,526603
21347,1989,WA,1,2,3,6201,471471
21348,1989,WA,1,2,4,6201,275775
21349,1989,WA,1,2,5,10335,312227
21350,1989,WA,2,1,1,18815,81339
21351,1989,WA,2,1,2,10812,64163
21352,1989,WA,2,1,3,10971,41288
21353,1989,WA,2,1,4,10017,18256
21354,1989,WA,2,1,5,14257,10692
21355,1989,WA,2,2,1,18391,78310
21356,1989,WA,2,2,2,10865,60999
21357,1989,WA,2,2,3,10388,43777
21358,1989,WA,2,2,4,9699,21884
21359,1989,WA,2,2,5,14257,13137
21360,1989,WI,1,1,1,19800,660047
21361,1989,WI,1,1,2,11880,553646
21362,1989,WI,1,1,3,11880,451026
21363,1989,WI,1,1,4,11880,295021
21364,1989,WI,1,1,5,19800,256606
21365,1989,WI,1,2,1,19800,627665
21366,1989,WI,1,2,2,11880,551065
21367,1989,WI,1,2,3,11880,446923
21368,1989,WI,1,2,4,11880,309531
21369,1989,WI,1,2,5,19800,374258
21370,1989,WI,2,1,1,33385,74218
21371,1989,WI,2,1,2,20240,41949
21372,1989,WI,2,1,3,19030,24755
21373,1989,WI,2,1,4,15400,12035
21374,1989,WI,2,1,5,17765,5619
21375,1989,WI,2,2,1,32120,72705
21376,1989,WI,2,2,2,18315,47901
21377,1989,WI,2,2,3,17380,28958
21378,1989,WI,2,2,4,15070,14389
21379,1989,WI,2,2,5,18040,8161
21380,1989,WV,1,1,1,14850,252726
21381,1989,WV,1,1,2,8910,183316
21382,1989,WV,1,1,3,8910,174848
21383,1989,WV,1,1,4,8910,123532
21384,1989,WV,1,1,5,14850,102478
21385,1989,WV,1,2,1,14850,239124
21386,1989,WV,1,2,2,8910,192975
21387,1989,WV,1,2,3,8910,178378
21388,1989,WV,1,2,4,8910,138520
21389,1989,WV,1,2,5,14850,154033
21390,1989,WV,2,1,1,21978,11352
21391,1989,WV,2,1,2,14040,7468
21392,1989,WV,2,1,3,14202,5567
21393,1989,WV,2,1,4,13068,3341
21394,1989,WV,2,1,5,14904,3491
21395,1989,WV,2,2,1,20952,10903
21396,1989,WV,2,2,2,13878,8020
21397,1989,WV,2,2,3,13986,6174
21398,1989,WV,2,2,4,13554,4567
21399,1989,WV,2,2,5,16470,5756
21400,1989,WY,1,1,1,6440,75010
21401,1989,WY,1,1,2,3864,50483
21402,1989,WY,1,1,3,3864,48505
21403,1989,WY,1,1,4,3864,28431
21404,1989,WY,1,1,5,6440,19304
21405,1989,WY,1,2,1,6440,70824
21406,1989,WY,1,2,2,3864,49958
21407,1989,WY,1,2,3,3864,45491
21408,1989,WY,1,2,4,3864,28309
21409,1989,WY,1,2,5,6440,25863
21410,1989,WY,2,1,1,9688,3533
21411,1989,WY,2,1,2,5600,2190
21412,1989,WY,2,1,3,5320,1371
21413,1989,WY,2,1,4,4144,670
21414,1989,WY,2,1,5,4816,341
21415,1989,WY,2,2,1,8904,3263
21416,1989,WY,2,2,2,5488,2130
21417,1989,WY,2,2,3,5096,1502
21418,1989,WY,2,2,4,4368,783
21419,1989,WY,2,2,5,4536,415
21420,1990,AK,1,1,1,240,71902
21421,1990,AK,1,1,2,144,62544
21422,1990,AK,1,1,3,144,60807
21423,1990,AK,1,1,4,144,22439
21424,1990,AK,1,1,5,204,8050
21425,1990,AK,1,2,1,240,65816
21426,1990,AK,1,2,2,144,54309
21427,1990,AK,1,2,3,144,50432
21428,1990,AK,1,2,4,144,18146
21429,1990,AK,1,2,5,190,8831
21430,1990,AK,2,1,1,350,27969
21431,1990,AK,2,1,2,220,18704
21432,1990,AK,2,1,3,236,11727
21433,1990,AK,2,1,4,204,5052
21434,1990,AK,2,1,5,248,2466
21435,1990,AK,2,2,1,344,26603
21436,1990,AK,2,2,2,208,17576
21437,1990,AK,2,2,3,200,11547
21438,1990,AK,2,2,4,182,5387
21439,1990,AK,2,2,5,256,2983
21440,1990,AL,1,1,1,335,406376
21441,1990,AL,1,1,2,201,354369
21442,1990,AL,1,1,3,201,312563
21443,1990,AL,1,1,4,201,215728
21444,1990,AL,1,1,5,335,162332
21445,1990,AL,1,2,1,335,384265
21446,1990,AL,1,2,2,201,349057
21447,1990,AL,1,2,3,201,317186
21448,1990,AL,1,2,4,201,236007
21449,1990,AL,1,2,5,335,249881
21450,1990,AL,2,1,1,569,199572
21451,1990,AL,2,1,2,352,117580
21452,1990,AL,2,1,3,352,84329
21453,1990,AL,2,1,4,336,46188
21454,1990,AL,2,1,5,447,41470
21455,1990,AL,2,2,1,566,197637
21456,1990,AL,2,2,2,363,140817
21457,1990,AL,2,2,3,373,102289
21458,1990,AL,2,2,4,358,64118
21459,1990,AL,2,2,5,483,68291
21460,1990,AR,1,1,1,1875,275406
21461,1990,AR,1,1,2,1125,215640
21462,1990,AR,1,1,3,1125,195549
21463,1990,AR,1,1,4,1125,137635
21464,1990,AR,1,1,5,1875,125862
21465,1990,AR,1,2,1,1875,259302
21466,1990,AR,1,2,2,1125,214901
21467,1990,AR,1,2,3,1125,200803
21468,1990,AR,1,2,4,1125,150734
21469,1990,AR,1,2,5,1875,180779
21470,1990,AR,2,1,1,2915,81066
21471,1990,AR,2,1,2,1790,42524
21472,1990,AR,2,1,3,1855,29752
21473,1990,AR,2,1,4,1730,15895
21474,1990,AR,2,1,5,1940,16834
21475,1990,AR,2,2,1,2880,79335
21476,1990,AR,2,2,2,1825,51238
21477,1990,AR,2,2,3,1905,35525
21478,1990,AR,2,2,4,1770,21536
21479,1990,AR,2,2,5,2255,26270
21480,1990,AZ,1,1,1,280,489201
21481,1990,AZ,1,1,2,168,411678
21482,1990,AZ,1,1,3,168,325470
21483,1990,AZ,1,1,4,168,200572
21484,1990,AZ,1,1,5,280,199359
21485,1990,AZ,1,2,1,280,464370
21486,1990,AZ,1,2,2,168,393477
21487,1990,AZ,1,2,3,168,326649
21488,1990,AZ,1,2,4,168,220246
21489,1990,AZ,1,2,5,280,262164
21490,1990,AZ,2,1,1,532,83484
21491,1990,AZ,2,1,2,324,55140
21492,1990,AZ,2,1,3,332,31962
21493,1990,AZ,2,1,4,324,15046
21494,1990,AZ,2,1,5,452,8731
21495,1990,AZ,2,2,1,536,80908
21496,1990,AZ,2,2,2,328,52626
21497,1990,AZ,2,2,3,324,34071
21498,1990,AZ,2,2,4,312,17713
21499,1990,AZ,2,2,5,480,11230
21500,1990,CA,1,1,1,1740,3612473
21501,1990,CA,1,1,2,1044,3498038
21502,1990,CA,1,1,3,1044,2576642
21503,1990,CA,1,1,4,1044,1416139
21504,1990,CA,1,1,5,1734,1132110
21505,1990,CA,1,2,1,1740,3388238
21506,1990,CA,1,2,2,1044,3115609
21507,1990,CA,1,2,3,1044,2503896
21508,1990,CA,1,2,4,1044,1491429
21509,1990,CA,1,2,5,1740,1619664
21510,1990,CA,2,1,1,3336,968255
21511,1990,CA,2,1,2,2034,805755
21512,1990,CA,2,1,3,2028,556637
21513,1990,CA,2,1,4,1992,272244
21514,1990,CA,2,1,5,2970,162961
21515,1990,CA,2,2,1,3312,917487
21516,1990,CA,2,2,2,1974,785689
21517,1990,CA,2,2,3,1968,601474
21518,1990,CA,2,2,4,1902,315894
21519,1990,CA,2,2,5,3030,218881
21520,1990,CO,1,1,1,2520,459708
21521,1990,CO,1,1,2,1512,393175
21522,1990,CO,1,1,3,1512,357556
21523,1990,CO,1,1,4,1512,182259
21524,1990,CO,1,1,5,2504,131549
21525,1990,CO,1,2,1,2520,434728
21526,1990,CO,1,2,2,1512,386230
21527,1990,CO,1,2,3,1512,353499
21528,1990,CO,1,2,4,1512,191360
21529,1990,CO,1,2,5,2504,187751
21530,1990,CO,2,1,1,2960,42241
21531,1990,CO,2,1,2,1928,35158
21532,1990,CO,2,1,3,2000,22383
21533,1990,CO,2,1,4,1432,10105
21534,1990,CO,2,1,5,1336,4803
21535,1990,CO,2,2,1,2872,41048
21536,1990,CO,2,2,2,1736,32314
21537,1990,CO,2,2,3,1744,23399
21538,1990,CO,2,2,4,1376,11446
21539,1990,CO,2,2,5,1368,6906
21540,1990,CT,1,1,1,360,372312
21541,1990,CT,1,1,2,216,369739
21542,1990,CT,1,1,3,216,318613
21543,1990,CT,1,1,4,216,200781
21544,1990,CT,1,1,5,360,168831
21545,1990,CT,1,2,1,360,353565
21546,1990,CT,1,2,2,216,364658
21547,1990,CT,1,2,3,216,327418
21548,1990,CT,1,2,4,216,215529
21549,1990,CT,1,2,5,360,257703
21550,1990,CT,2,1,1,720,61336
21551,1990,CT,2,1,2,432,49165
21552,1990,CT,2,1,3,432,31371
21553,1990,CT,2,1,4,432,15608
21554,1990,CT,2,1,5,684,7374
21555,1990,CT,2,2,1,720,59283
21556,1990,CT,2,2,2,432,51885
21557,1990,CT,2,2,3,432,36360
21558,1990,CT,2,2,4,432,18765
21559,1990,CT,2,2,5,693,11671
21560,1990,DC,1,1,1,55,14123
21561,1990,DC,1,1,2,33,36031
21562,1990,DC,1,1,3,33,23731
21563,1990,DC,1,1,4,33,11167
21564,1990,DC,1,1,5,55,8979
21565,1990,DC,1,2,1,55,14076
21566,1990,DC,1,2,2,33,35651
21567,1990,DC,1,2,3,33,22188
21568,1990,DC,1,2,4,33,10560
21569,1990,DC,1,2,5,55,15328
21570,1990,DC,2,1,1,110,53425
21571,1990,DC,2,1,2,66,52112
21572,1990,DC,2,1,3,66,38254
21573,1990,DC,2,1,4,66,25080
21574,1990,DC,2,1,5,110,19193
21575,1990,DC,2,2,1,110,53474
21576,1990,DC,2,2,2,66,60542
21577,1990,DC,2,2,3,66,45426
21578,1990,DC,2,2,4,66,32478
21579,1990,DC,2,2,5,110,33503
21580,1990,DE,1,1,1,150,72753
21581,1990,DE,1,1,2,90,70010
21582,1990,DE,1,1,3,90,55902
21583,1990,DE,1,1,4,90,37298
21584,1990,DE,1,1,5,150,29172
21585,1990,DE,1,2,1,150,69761
21586,1990,DE,1,2,2,90,69754
21587,1990,DE,1,2,3,90,56655
21588,1990,DE,1,2,4,90,40121
21589,1990,DE,1,2,5,150,42547
21590,1990,DE,2,1,1,300,22388
21591,1990,DE,2,1,2,180,16334
21592,1990,DE,2,1,3,180,11118
21593,1990,DE,2,1,4,180,6032
21594,1990,DE,2,1,5,290,3701
21595,1990,DE,2,2,1,300,22176
21596,1990,DE,2,2,2,180,18065
21597,1990,DE,2,2,3,180,13237
21598,1990,DE,2,2,4,180,7032
21599,1990,DE,2,2,5,300,5511
21600,1990,FL,1,1,1,4020,1317047
21601,1990,FL,1,1,2,2412,1257737
21602,1990,FL,1,1,3,2412,1057916
21603,1990,FL,1,1,4,2412,770751
21604,1990,FL,1,1,5,4020,957336
21605,1990,FL,1,2,1,4020,1243146
21606,1990,FL,1,2,2,2412,1207619
21607,1990,FL,1,2,3,2412,1072098
21608,1990,FL,1,2,4,2412,878459
21609,1990,FL,1,2,5,4020,1280080
21610,1990,FL,2,1,1,7512,389762
21611,1990,FL,2,1,2,4764,245447
21612,1990,FL,2,1,3,4728,171742
21613,1990,FL,2,1,4,4656,90085
21614,1990,FL,2,1,5,6672,54500
21615,1990,FL,2,2,1,7632,381190
21616,1990,FL,2,2,2,4668,270060
21617,1990,FL,2,2,3,4740,197151
21618,1990,FL,2,2,4,4632,107817
21619,1990,FL,2,2,5,6852,83364
21620,1990,GA,1,1,1,10335,659076
21621,1990,GA,1,1,2,6201,609298
21622,1990,GA,1,1,3,6201,520480
21623,1990,GA,1,1,4,6201,303759
21624,1990,GA,1,1,5,10335,201255
21625,1990,GA,1,2,1,10335,618430
21626,1990,GA,1,2,2,6201,585112
21627,1990,GA,1,2,3,6201,522345
21628,1990,GA,1,2,4,6201,322111
21629,1990,GA,1,2,5,10335,317512
21630,1990,GA,2,1,1,16393,345806
21631,1990,GA,2,1,2,10478,239244
21632,1990,GA,2,1,3,10361,161472
21633,1990,GA,2,1,4,9152,72440
21634,1990,GA,2,1,5,11648,49288
21635,1990,GA,2,2,1,16107,339473
21636,1990,GA,2,2,2,10387,272396
21637,1990,GA,2,2,3,10621,191629
21638,1990,GA,2,2,4,9490,94621
21639,1990,GA,2,2,5,12324,86855
21640,1990,HI,1,1,1,75,38445
21641,1990,HI,1,1,2,45,53900
21642,1990,HI,1,1,3,45,44676
21643,1990,HI,1,1,4,45,18926
21644,1990,HI,1,1,5,75,13378
21645,1990,HI,1,2,1,75,34007
21646,1990,HI,1,2,2,45,42136
21647,1990,HI,1,2,3,45,38072
21648,1990,HI,1,2,4,45,17347
21649,1990,HI,1,2,5,75,14713
21650,1990,HI,2,1,1,150,122327
21651,1990,HI,2,1,2,90,102162
21652,1990,HI,2,1,3,90,78690
21653,1990,HI,2,1,4,90,48256
21654,1990,HI,2,1,5,150,45885
21655,1990,HI,2,2,1,150,115986
21656,1990,HI,2,2,2,90,95711
21657,1990,HI,2,2,3,90,80683
21658,1990,HI,2,2,4,90,57291
21659,1990,HI,2,2,5,150,50900
21660,1990,IA,1,1,1,9405,395234
21661,1990,IA,1,1,2,5643,299743
21662,1990,IA,1,1,3,5643,265488
21663,1990,IA,1,1,4,5643,178606
21664,1990,IA,1,1,5,9405,167776
21665,1990,IA,1,2,1,9405,377553
21666,1990,IA,1,2,2,5643,301237
21667,1990,IA,1,2,3,5643,266409
21668,1990,IA,1,2,4,5643,193182
21669,1990,IA,1,2,5,9405,255524
21670,1990,IA,2,1,1,10564,16831
21671,1990,IA,2,1,2,6156,12491
21672,1990,IA,2,1,3,5491,6374
21673,1990,IA,2,1,4,3648,3041
21674,1990,IA,2,1,5,2907,1545
21675,1990,IA,2,2,1,10716,16168
21676,1990,IA,2,2,2,6327,11468
21677,1990,IA,2,2,3,5605,6715
21678,1990,IA,2,2,4,3667,3357
21679,1990,IA,2,2,5,3496,2276
21680,1990,ID,1,1,1,3520,171476
21681,1990,ID,1,1,2,2112,106379
21682,1990,ID,1,1,3,2112,100687
21683,1990,ID,1,1,4,2112,59250
21684,1990,ID,1,1,5,3520,52285
21685,1990,ID,1,2,1,3520,163367
21686,1990,ID,1,2,2,2112,104171
21687,1990,ID,1,2,3,2112,98646
21688,1990,ID,1,2,4,2112,60853
21689,1990,ID,1,2,5,3504,68037
21690,1990,ID,2,1,1,4064,5558
21691,1990,ID,2,1,2,2288,4125
21692,1990,ID,2,1,3,2288,2516
21693,1990,ID,2,1,4,1920,1009
21694,1990,ID,2,1,5,1840,614
21695,1990,ID,2,2,1,4080,5401
21696,1990,ID,2,2,2,2224,3555
21697,1990,ID,2,2,3,2304,2585
21698,1990,ID,2,2,4,1856,1207
21699,1990,ID,2,2,5,1952,663
21700,1990,IL,1,1,1,8670,1319472
21701,1990,IL,1,1,2,5202,1187804
21702,1990,IL,1,1,3,5202,974941
21703,1990,IL,1,1,4,5202,618881
21704,1990,IL,1,1,5,8670,503766
21705,1990,IL,1,2,1,8670,1243154
21706,1990,IL,1,2,2,5202,1152293
21707,1990,IL,1,2,3,5202,978858
21708,1990,IL,1,2,4,5202,661900
21709,1990,IL,1,2,5,8670,781211
21710,1990,IL,2,1,1,12189,370629
21711,1990,IL,2,1,2,7803,249947
21712,1990,IL,2,1,3,7514,179362
21713,1990,IL,2,1,4,6528,100631
21714,1990,IL,2,1,5,6613,58566
21715,1990,IL,2,2,1,12189,359923
21716,1990,IL,2,2,2,7361,278387
21717,1990,IL,2,2,3,7531,217437
21718,1990,IL,2,2,4,6562,125240
21719,1990,IL,2,2,5,7633,90914
21720,1990,IN,1,1,1,8280,742214
21721,1990,IN,1,1,2,4968,608540
21722,1990,IN,1,1,3,4968,522246
21723,1990,IN,1,1,4,4968,333668
21724,1990,IN,1,1,5,8280,258887
21725,1990,IN,1,2,1,8280,705024
21726,1990,IN,1,2,2,4968,611225
21727,1990,IN,1,2,3,4968,530821
21728,1990,IN,1,2,4,4968,360718
21729,1990,IN,1,2,5,8280,398925
21730,1990,IN,2,1,1,12330,89052
21731,1990,IN,2,1,2,8082,58907
21732,1990,IN,2,1,3,7776,41955
21733,1990,IN,2,1,4,6480,24050
